Region,Load,TR
ERCOT,25441.21132,0.904783651
ERCOT,25437.7997,0.904897819
ERCOT,25435.44091,0.905011988
ERCOT,25432.02297,0.905126156
ERCOT,25431.2285,0.905240324
ERCOT,25429.7449,0.905354493
ERCOT,25420.5148,0.905468661
ERCOT,25418.3163,0.905582829
ERCOT,25413.8543,0.905696997
ERCOT,25411.9394,0.905811166
ERCOT,25402.1667,0.905925334
ERCOT,25399.04232,0.906039502
ERCOT,25389.6483,0.906153671
ERCOT,25381.6429,0.906267839
ERCOT,25381.2293,0.906382007
ERCOT,25380.1691,0.906496175
ERCOT,25377.4484,0.906610344
ERCOT,25371.0048,0.906724512
ERCOT,25370.5038,0.90683868
ERCOT,25370.4554,0.906952848
ERCOT,25368.9137,0.907067017
ERCOT,25367.5838,0.907181185
ERCOT,25367.392,0.907295353
ERCOT,25366.78735,0.907409522
ERCOT,25362.199,0.90752369
ERCOT,25353.33107,0.907637858
ERCOT,25353.2922,0.907752026
ERCOT,25352.305,0.907866195
ERCOT,25351.45902,0.907980363
ERCOT,25349.3568,0.908094531
ERCOT,25346.39337,0.9082087
ERCOT,25341.2256,0.908322868
ERCOT,25338.76941,0.908437036
ERCOT,25336.4344,0.908551204
ERCOT,25336.2601,0.908665373
ERCOT,25334.8208,0.908779541
ERCOT,25325.383,0.908893709
ERCOT,25322.5565,0.909007878
ERCOT,25306.2681,0.909122046
ERCOT,25304.5391,0.909236214
ERCOT,25293.5731,0.909350382
ERCOT,25283.93164,0.909464551
ERCOT,25283.06112,0.909578719
ERCOT,25275.24927,0.909692887
ERCOT,25257.96678,0.909807056
ERCOT,25243.16094,0.909921224
ERCOT,25241.78727,0.910035392
ERCOT,25239.2849,0.91014956
ERCOT,25235.5679,0.910263729
ERCOT,25210.95375,0.910377897
ERCOT,25207.36384,0.910492065
ERCOT,25204.1169,0.910606234
ERCOT,25204.0653,0.910720402
ERCOT,25203.97298,0.91083457
ERCOT,25203.22447,0.910948738
ERCOT,25200.7063,0.911062907
ERCOT,25200.69628,0.911177075
ERCOT,25196.92079,0.911291243
ERCOT,25192.8555,0.911405412
ERCOT,25189.1664,0.91151958
ERCOT,25187.9337,0.911633748
ERCOT,25186.13188,0.911747916
ERCOT,25183.299,0.911862085
ERCOT,25178.66824,0.911976253
ERCOT,25178.55677,0.912090421
ERCOT,25175.223,0.91220459
ERCOT,25173.9287,0.912318758
ERCOT,25163.8634,0.912432926
ERCOT,25163.8347,0.912547094
ERCOT,25162.01564,0.912661263
ERCOT,25161.0309,0.912775431
ERCOT,25136.7122,0.912889599
ERCOT,25134.92884,0.913003768
ERCOT,25132.9951,0.913117936
ERCOT,25131.13339,0.913232104
ERCOT,25126.9336,0.913346272
ERCOT,25126.86095,0.913460441
ERCOT,25119.8352,0.913574609
ERCOT,25110.8909,0.913688777
ERCOT,25108.65294,0.913802946
ERCOT,25105.5113,0.913917114
ERCOT,25104.35515,0.914031282
ERCOT,25103.14668,0.91414545
ERCOT,25092.68566,0.914259619
ERCOT,25092.51626,0.914373787
ERCOT,25090.42399,0.914487955
ERCOT,25088.0618,0.914602124
ERCOT,25082.9166,0.914716292
ERCOT,25072.2985,0.91483046
ERCOT,25071.2639,0.914944628
ERCOT,25065.19724,0.915058797
ERCOT,25065.0689,0.915172965
ERCOT,25053.2666,0.915287133
ERCOT,25052.1552,0.915401302
ERCOT,25047.6765,0.91551547
ERCOT,25046.9837,0.915629638
ERCOT,25044.4992,0.915743806
ERCOT,25043.41183,0.915857975
ERCOT,25042.77115,0.915972143
ERCOT,25038.681,0.916086311
ERCOT,25037.6296,0.91620048
ERCOT,25020.98712,0.916314648
ERCOT,25020.06007,0.916428816
ERCOT,25015.5559,0.916542984
ERCOT,25009.4508,0.916657153
ERCOT,25005.38788,0.916771321
ERCOT,25000.5514,0.916885489
ERCOT,24999.6538,0.916999657
ERCOT,24994.6191,0.917113826
ERCOT,24988.00201,0.917227994
ERCOT,24986.6898,0.917342162
ERCOT,24982.8627,0.917456331
ERCOT,24977.0407,0.917570499
ERCOT,24962.2759,0.917684667
ERCOT,24954.83454,0.917798835
ERCOT,24951.7946,0.917913004
ERCOT,24951.4496,0.918027172
ERCOT,24950.9471,0.91814134
ERCOT,24949.75379,0.918255509
ERCOT,24946.25803,0.918369677
ERCOT,24944.82281,0.918483845
ERCOT,24938.84115,0.918598013
ERCOT,24936.6528,0.918712182
ERCOT,24932.6738,0.91882635
ERCOT,24931.2226,0.918940518
ERCOT,24922.2579,0.919054687
ERCOT,24920.38583,0.919168855
ERCOT,24917.7533,0.919283023
ERCOT,24917.1752,0.919397191
ERCOT,24915.86719,0.91951136
ERCOT,24914.6647,0.919625528
ERCOT,24907.51249,0.919739696
ERCOT,24902.02695,0.919853865
ERCOT,24887.16487,0.919968033
ERCOT,24885.53786,0.920082201
ERCOT,24881.262,0.920196369
ERCOT,24873.2676,0.920310538
ERCOT,24871.915,0.920424706
ERCOT,24864.5271,0.920538874
ERCOT,24861.97563,0.920653043
ERCOT,24856.5459,0.920767211
ERCOT,24852.7289,0.920881379
ERCOT,24849.8904,0.920995547
ERCOT,24844.9789,0.921109716
ERCOT,24843.9388,0.921223884
ERCOT,24840.35215,0.921338052
ERCOT,24836.2673,0.921452221
ERCOT,24832.552,0.921566389
ERCOT,24822.4114,0.921680557
ERCOT,24820.7325,0.921794725
ERCOT,24818.8527,0.921908894
ERCOT,24813.1105,0.922023062
ERCOT,24812.81904,0.92213723
ERCOT,24811.0396,0.922251399
ERCOT,24804.8696,0.922365567
ERCOT,24801.7316,0.922479735
ERCOT,24801.291,0.922593903
ERCOT,24798.23975,0.922708072
ERCOT,24798.15286,0.92282224
ERCOT,24796.25007,0.922936408
ERCOT,24789.311,0.923050577
ERCOT,24788.98237,0.923164745
ERCOT,24786.91104,0.923278913
ERCOT,24785.91451,0.923393081
ERCOT,24784.52295,0.92350725
ERCOT,24783.51557,0.923621418
ERCOT,24781.94814,0.923735586
ERCOT,24778.0032,0.923849755
ERCOT,24774.5337,0.923963923
ERCOT,24768.55746,0.924078091
ERCOT,24760.9144,0.924192259
ERCOT,24760.8088,0.924306428
ERCOT,24759.60642,0.924420596
ERCOT,24753.12373,0.924534764
ERCOT,24739.70293,0.924648933
ERCOT,24736.8821,0.924763101
ERCOT,24734.43352,0.924877269
ERCOT,24723.86021,0.924991437
ERCOT,24720.884,0.925105606
ERCOT,24718.2664,0.925219774
ERCOT,24706.67793,0.925333942
ERCOT,24706.1422,0.925448111
ERCOT,24705.96806,0.925562279
ERCOT,24704.2249,0.925676447
ERCOT,24703.8618,0.925790615
ERCOT,24702.9142,0.925904784
ERCOT,24695.6488,0.926018952
ERCOT,24694.9618,0.92613312
ERCOT,24693.45412,0.926247289
ERCOT,24678.3711,0.926361457
ERCOT,24674.24477,0.926475625
ERCOT,24660.80549,0.926589793
ERCOT,24660.37092,0.926703962
ERCOT,24659.99664,0.92681813
ERCOT,24644.0086,0.926932298
ERCOT,24643.8136,0.927046466
ERCOT,24640.2975,0.927160635
ERCOT,24638.2332,0.927274803
ERCOT,24628.6472,0.927388971
ERCOT,24628.3852,0.92750314
ERCOT,24622.75364,0.927617308
ERCOT,24622.73381,0.927731476
ERCOT,24620.5474,0.927845644
ERCOT,24609.8784,0.927959813
ERCOT,24609.1801,0.928073981
ERCOT,24604.22484,0.928188149
ERCOT,24601.80796,0.928302318
ERCOT,24591.65705,0.928416486
ERCOT,24586.0738,0.928530654
ERCOT,24581.02907,0.928644822
ERCOT,24576.6882,0.928758991
ERCOT,24567.8448,0.928873159
ERCOT,24560.81335,0.928987327
ERCOT,24558.76233,0.929101496
ERCOT,24557.7403,0.929215664
ERCOT,24546.5163,0.929329832
ERCOT,24545.3209,0.929444
ERCOT,24542.6083,0.929558169
ERCOT,24540.17911,0.929672337
ERCOT,24540.00827,0.929786505
ERCOT,24539.92093,0.929900674
ERCOT,24538.2495,0.930014842
ERCOT,24534.8225,0.93012901
ERCOT,24520.4032,0.930243178
ERCOT,24509.7618,0.930357347
ERCOT,24503.9314,0.930471515
ERCOT,24500.11408,0.930585683
ERCOT,24497.1149,0.930699852
ERCOT,24495.56284,0.93081402
ERCOT,24485.04043,0.930928188
ERCOT,24479.0206,0.931042356
ERCOT,24477.7478,0.931156525
ERCOT,24477.4155,0.931270693
ERCOT,24475.5897,0.931384861
ERCOT,24475.3223,0.93149903
ERCOT,24474.0008,0.931613198
ERCOT,24472.61416,0.931727366
ERCOT,24468.59083,0.931841534
ERCOT,24466.0743,0.931955703
ERCOT,24458.0727,0.932069871
ERCOT,24457.78754,0.932184039
ERCOT,24457.1462,0.932298208
ERCOT,24448.9532,0.932412376
ERCOT,24447.1467,0.932526544
ERCOT,24443.9866,0.932640712
ERCOT,24443.08158,0.932754881
ERCOT,24434.44161,0.932869049
ERCOT,24429.1491,0.932983217
ERCOT,24420.664,0.933097386
ERCOT,24416.89325,0.933211554
ERCOT,24414.3227,0.933325722
ERCOT,24412.6487,0.93343989
ERCOT,24404.62588,0.933554059
ERCOT,24401.4424,0.933668227
ERCOT,24400.2122,0.933782395
ERCOT,24399.58941,0.933896564
ERCOT,24397.4951,0.934010732
ERCOT,24396.5601,0.9341249
ERCOT,24391.65128,0.934239068
ERCOT,24390.27977,0.934353237
ERCOT,24387.22691,0.934467405
ERCOT,24384.8917,0.934581573
ERCOT,24383.1091,0.934695742
ERCOT,24377.6945,0.93480991
ERCOT,24377.5301,0.934924078
ERCOT,24374.20892,0.935038246
ERCOT,24373.0779,0.935152415
ERCOT,24372.86439,0.935266583
ERCOT,24368.1707,0.935380751
ERCOT,24364.3861,0.93549492
ERCOT,24362.70809,0.935609088
ERCOT,24360.45874,0.935723256
ERCOT,24359.3044,0.935837424
ERCOT,24338.1941,0.935951593
ERCOT,24335.7424,0.936065761
ERCOT,24335.33826,0.936179929
ERCOT,24331.5091,0.936294097
ERCOT,24330.6911,0.936408266
ERCOT,24328.3018,0.936522434
ERCOT,24326.2935,0.936636602
ERCOT,24323.8495,0.936750771
ERCOT,24320.605,0.936864939
ERCOT,24306.23084,0.936979107
ERCOT,24306.0019,0.937093275
ERCOT,24301.8614,0.937207444
ERCOT,24297.8918,0.937321612
ERCOT,24296.6363,0.93743578
ERCOT,24295.9736,0.937549949
ERCOT,24295.8607,0.937664117
ERCOT,24290.5391,0.937778285
ERCOT,24274.8158,0.937892453
ERCOT,24274.7589,0.938006622
ERCOT,24264.0958,0.93812079
ERCOT,24260.77755,0.938234958
ERCOT,24260.3193,0.938349127
ERCOT,24256.1436,0.938463295
ERCOT,24252.144,0.938577463
ERCOT,24247.3238,0.938691631
ERCOT,24245.9517,0.9388058
ERCOT,24236.7401,0.938919968
ERCOT,24236.3914,0.939034136
ERCOT,24234.34506,0.939148305
ERCOT,24226.73564,0.939262473
ERCOT,24220.682,0.939376641
ERCOT,24217.5213,0.939490809
ERCOT,24209.51665,0.939604978
ERCOT,24208.0509,0.939719146
ERCOT,24207.13166,0.939833314
ERCOT,24195.231,0.939947483
ERCOT,24194.20644,0.940061651
ERCOT,24190.8093,0.940175819
ERCOT,24185.8018,0.940289987
ERCOT,24177.53002,0.940404156
ERCOT,24172.0762,0.940518324
ERCOT,24165.61522,0.940632492
ERCOT,24163.58297,0.940746661
ERCOT,24163.2361,0.940860829
ERCOT,24157.1209,0.940974997
ERCOT,24154.05022,0.941089165
ERCOT,24153.9598,0.941203334
ERCOT,24146.15681,0.941317502
ERCOT,24139.253,0.94143167
ERCOT,24132.91814,0.941545839
ERCOT,24129.2567,0.941660007
ERCOT,24126.6235,0.941774175
ERCOT,24115.37607,0.941888343
ERCOT,24103.0588,0.942002512
ERCOT,24098.9997,0.94211668
ERCOT,24097.6766,0.942230848
ERCOT,24094.4733,0.942345017
ERCOT,24092.0813,0.942459185
ERCOT,24090.1617,0.942573353
ERCOT,24089.398,0.942687521
ERCOT,24088.9613,0.94280169
ERCOT,24076.66029,0.942915858
ERCOT,24074.57275,0.943030026
ERCOT,24073.32519,0.943144195
ERCOT,24071.6013,0.943258363
ERCOT,24056.4645,0.943372531
ERCOT,24055.04899,0.943486699
ERCOT,24054.8502,0.943600868
ERCOT,24048.4016,0.943715036
ERCOT,24040.02697,0.943829204
ERCOT,24031.808,0.943943373
ERCOT,24027.59523,0.944057541
ERCOT,24018.5542,0.944171709
ERCOT,24015.5464,0.944285877
ERCOT,24015.0822,0.944400046
ERCOT,24007.9738,0.944514214
ERCOT,24005.7029,0.944628382
ERCOT,24003.3566,0.944742551
ERCOT,24002.3432,0.944856719
ERCOT,23988.5563,0.944970887
ERCOT,23980.95428,0.945085055
ERCOT,23979.9029,0.945199224
ERCOT,23979.2892,0.945313392
ERCOT,23971.4444,0.94542756
ERCOT,23971.30556,0.945541729
ERCOT,23963.62455,0.945655897
ERCOT,23961.47601,0.945770065
ERCOT,23960.7709,0.945884233
ERCOT,23956.1885,0.945998402
ERCOT,23955.8265,0.94611257
ERCOT,23952.8193,0.946226738
ERCOT,23950.9141,0.946340906
ERCOT,23942.75159,0.946455075
ERCOT,23941.74273,0.946569243
ERCOT,23935.4269,0.946683411
ERCOT,23935.419,0.94679758
ERCOT,23934.7135,0.946911748
ERCOT,23929.8346,0.947025916
ERCOT,23928.1949,0.947140084
ERCOT,23928.18452,0.947254253
ERCOT,23928.141,0.947368421
ERCOT,23928.0512,0.947482589
ERCOT,23926.5749,0.947596758
ERCOT,23924.5868,0.947710926
ERCOT,23922.5802,0.947825094
ERCOT,23910.40971,0.947939262
ERCOT,23899.1999,0.948053431
ERCOT,23898.03747,0.948167599
ERCOT,23895.9584,0.948281767
ERCOT,23894.14192,0.948395936
ERCOT,23872.6289,0.948510104
ERCOT,23872.36406,0.948624272
ERCOT,23856.5188,0.94873844
ERCOT,23852.4971,0.948852609
ERCOT,23847.8503,0.948966777
ERCOT,23846.21849,0.949080945
ERCOT,23841.7136,0.949195114
ERCOT,23839.97399,0.949309282
ERCOT,23838.0143,0.94942345
ERCOT,23833.2954,0.949537618
ERCOT,23816.34354,0.949651787
ERCOT,23811.7369,0.949765955
ERCOT,23809.08027,0.949880123
ERCOT,23808.73352,0.949994292
ERCOT,23804.1003,0.95010846
ERCOT,23803.5949,0.950222628
ERCOT,23798.24195,0.950336796
ERCOT,23793.9518,0.950450965
ERCOT,23786.0551,0.950565133
ERCOT,23783.3378,0.950679301
ERCOT,23774.3862,0.95079347
ERCOT,23774.10143,0.950907638
ERCOT,23773.0017,0.951021806
ERCOT,23771.44,0.951135974
ERCOT,23764.00027,0.951250143
ERCOT,23751.5846,0.951364311
ERCOT,23748.1236,0.951478479
ERCOT,23743.0906,0.951592648
ERCOT,23738.26405,0.951706816
ERCOT,23736.0376,0.951820984
ERCOT,23735.8415,0.951935152
ERCOT,23734.5581,0.952049321
ERCOT,23716.59241,0.952163489
ERCOT,23712.09351,0.952277657
ERCOT,23711.6331,0.952391826
ERCOT,23707.8469,0.952505994
ERCOT,23707.8192,0.952620162
ERCOT,23707.1899,0.95273433
ERCOT,23705.6898,0.952848499
ERCOT,23703.3911,0.952962667
ERCOT,23701.0609,0.953076835
ERCOT,23688.1808,0.953191004
ERCOT,23685.84363,0.953305172
ERCOT,23682.9859,0.95341934
ERCOT,23682.2121,0.953533508
ERCOT,23665.713,0.953647677
ERCOT,23657.7515,0.953761845
ERCOT,23655.10963,0.953876013
ERCOT,23652.63937,0.953990182
ERCOT,23650.6577,0.95410435
ERCOT,23638.0373,0.954218518
ERCOT,23635.9929,0.954332686
ERCOT,23634.22269,0.954446855
ERCOT,23627.2752,0.954561023
ERCOT,23625.83946,0.954675191
ERCOT,23625.41974,0.95478936
ERCOT,23624.40674,0.954903528
ERCOT,23623.0152,0.955017696
ERCOT,23618.3584,0.955131864
ERCOT,23616.8739,0.955246033
ERCOT,23600.8622,0.955360201
ERCOT,23598.3328,0.955474369
ERCOT,23596.0886,0.955588538
ERCOT,23588.7671,0.955702706
ERCOT,23586.61345,0.955816874
ERCOT,23584.2059,0.955931042
ERCOT,23579.1433,0.956045211
ERCOT,23570.3845,0.956159379
ERCOT,23569.3495,0.956273547
ERCOT,23568.8594,0.956387715
ERCOT,23566.2623,0.956501884
ERCOT,23556.0361,0.956616052
ERCOT,23555.12004,0.95673022
ERCOT,23549.74096,0.956844389
ERCOT,23544.6352,0.956958557
ERCOT,23544.1288,0.957072725
ERCOT,23539.3001,0.957186893
ERCOT,23538.39687,0.957301062
ERCOT,23537.51177,0.95741523
ERCOT,23537.3609,0.957529398
ERCOT,23534.37063,0.957643567
ERCOT,23534.19623,0.957757735
ERCOT,23530.2424,0.957871903
ERCOT,23527.91459,0.957986071
ERCOT,23521.2252,0.95810024
ERCOT,23516.11858,0.958214408
ERCOT,23511.50333,0.958328576
ERCOT,23511.4463,0.958442745
ERCOT,23509.71127,0.958556913
ERCOT,23509.5607,0.958671081
ERCOT,23504.79695,0.958785249
ERCOT,23502.81351,0.958899418
ERCOT,23483.1323,0.959013586
ERCOT,23468.0708,0.959127754
ERCOT,23453.3225,0.959241923
ERCOT,23450.6554,0.959356091
ERCOT,23450.3886,0.959470259
ERCOT,23447.9953,0.959584427
ERCOT,23446.159,0.959698596
ERCOT,23445.14667,0.959812764
ERCOT,23441.86299,0.959926932
ERCOT,23440.53033,0.960041101
ERCOT,23438.82756,0.960155269
ERCOT,23436.2811,0.960269437
ERCOT,23434.329,0.960383605
ERCOT,23431.89654,0.960497774
ERCOT,23431.5872,0.960611942
ERCOT,23430.8094,0.96072611
ERCOT,23417.92025,0.960840279
ERCOT,23409.49679,0.960954447
ERCOT,23407.2673,0.961068615
ERCOT,23407.2265,0.961182783
ERCOT,23403.2153,0.961296952
ERCOT,23394.771,0.96141112
ERCOT,23393.524,0.961525288
ERCOT,23391.1461,0.961639457
ERCOT,23385.2768,0.961753625
ERCOT,23383.7688,0.961867793
ERCOT,23380.5403,0.961981961
ERCOT,23378.8261,0.96209613
ERCOT,23374.8938,0.962210298
ERCOT,23372.528,0.962324466
ERCOT,23369.8419,0.962438635
ERCOT,23369.612,0.962552803
ERCOT,23368.214,0.962666971
ERCOT,23362.6691,0.962781139
ERCOT,23355.25,0.962895308
ERCOT,23351.33575,0.963009476
ERCOT,23348.3552,0.963123644
ERCOT,23348.0132,0.963237813
ERCOT,23344.00614,0.963351981
ERCOT,23339.4662,0.963466149
ERCOT,23339.429,0.963580317
ERCOT,23334.8638,0.963694486
ERCOT,23332.7139,0.963808654
ERCOT,23331.277,0.963922822
ERCOT,23328.9025,0.964036991
ERCOT,23319.25263,0.964151159
ERCOT,23316.0887,0.964265327
ERCOT,23310.9454,0.964379495
ERCOT,23294.4247,0.964493664
ERCOT,23294.30477,0.964607832
ERCOT,23285.11788,0.964722
ERCOT,23283.353,0.964836169
ERCOT,23281.00444,0.964950337
ERCOT,23279.92917,0.965064505
ERCOT,23277.7858,0.965178673
ERCOT,23276.22359,0.965292842
ERCOT,23275.2843,0.96540701
ERCOT,23275.08099,0.965521178
ERCOT,23253.6217,0.965635347
ERCOT,23241.41783,0.965749515
ERCOT,23240.0611,0.965863683
ERCOT,23227.02889,0.965977851
ERCOT,23224.5188,0.96609202
ERCOT,23223.24963,0.966206188
ERCOT,23221.0629,0.966320356
ERCOT,23218.4603,0.966434524
ERCOT,23216.4176,0.966548693
ERCOT,23212.88721,0.966662861
ERCOT,23211.7822,0.966777029
ERCOT,23209.4514,0.966891198
ERCOT,23204.9225,0.967005366
ERCOT,23196.62566,0.967119534
ERCOT,23194.2009,0.967233702
ERCOT,23193.8862,0.967347871
ERCOT,23188.9632,0.967462039
ERCOT,23186.3038,0.967576207
ERCOT,23181.4175,0.967690376
ERCOT,23180.38691,0.967804544
ERCOT,23179.0765,0.967918712
ERCOT,23171.9966,0.96803288
ERCOT,23170.99411,0.968147049
ERCOT,23164.3262,0.968261217
ERCOT,23161.3899,0.968375385
ERCOT,23159.04621,0.968489554
ERCOT,23150.73091,0.968603722
ERCOT,23150.4405,0.96871789
ERCOT,23149.29466,0.968832058
ERCOT,23136.3934,0.968946227
ERCOT,23134.3664,0.969060395
ERCOT,23125.29114,0.969174563
ERCOT,23123.5373,0.969288732
ERCOT,23121.42246,0.9694029
ERCOT,23115.1376,0.969517068
ERCOT,23108.641,0.969631236
ERCOT,23105.34234,0.969745405
ERCOT,23100.89782,0.969859573
ERCOT,23096.9434,0.969973741
ERCOT,23093.7215,0.97008791
ERCOT,23090.05227,0.970202078
ERCOT,23088.66373,0.970316246
ERCOT,23088.477,0.970430414
ERCOT,23088.09848,0.970544583
ERCOT,23087.92898,0.970658751
ERCOT,23087.27666,0.970772919
ERCOT,23086.5245,0.970887088
ERCOT,23085.79406,0.971001256
ERCOT,23077.8448,0.971115424
ERCOT,23074.8084,0.971229592
ERCOT,23073.5728,0.971343761
ERCOT,23073.4491,0.971457929
ERCOT,23069.1889,0.971572097
ERCOT,23067.34604,0.971686266
ERCOT,23066.73127,0.971800434
ERCOT,23065.4315,0.971914602
ERCOT,23064.5162,0.97202877
ERCOT,23063.65982,0.972142939
ERCOT,23062.16915,0.972257107
ERCOT,23056.3477,0.972371275
ERCOT,23056.1332,0.972485444
ERCOT,23050.2334,0.972599612
ERCOT,23048.3157,0.97271378
ERCOT,23047.33864,0.972827948
ERCOT,23047.2943,0.972942117
ERCOT,23042.67606,0.973056285
ERCOT,23041.2768,0.973170453
ERCOT,23040.4723,0.973284622
ERCOT,23040.3139,0.97339879
ERCOT,23038.90898,0.973512958
ERCOT,23024.9737,0.973627126
ERCOT,23021.60212,0.973741295
ERCOT,23020.6962,0.973855463
ERCOT,23018.81111,0.973969631
ERCOT,23017.3235,0.9740838
ERCOT,23016.68097,0.974197968
ERCOT,23010.9653,0.974312136
ERCOT,23004.2452,0.974426304
ERCOT,22996.41753,0.974540473
ERCOT,22993.30651,0.974654641
ERCOT,22988.15761,0.974768809
ERCOT,22982.87866,0.974882978
ERCOT,22977.5543,0.974997146
ERCOT,22975.70796,0.975111314
ERCOT,22973.00571,0.975225482
ERCOT,22970.03458,0.975339651
ERCOT,22966.8078,0.975453819
ERCOT,22964.56516,0.975567987
ERCOT,22962.2314,0.975682155
ERCOT,22958.99916,0.975796324
ERCOT,22954.6191,0.975910492
ERCOT,22954.37351,0.97602466
ERCOT,22950.2131,0.976138829
ERCOT,22945.1135,0.976252997
ERCOT,22944.6746,0.976367165
ERCOT,22944.22101,0.976481333
ERCOT,22939.71945,0.976595502
ERCOT,22934.5826,0.97670967
ERCOT,22932.39053,0.976823838
ERCOT,22929.7652,0.976938007
ERCOT,22924.25916,0.977052175
ERCOT,22921.64732,0.977166343
ERCOT,22913.5069,0.977280511
ERCOT,22912.7077,0.97739468
ERCOT,22902.2358,0.977508848
ERCOT,22899.6228,0.977623016
ERCOT,22897.95835,0.977737185
ERCOT,22895.43316,0.977851353
ERCOT,22894.80099,0.977965521
ERCOT,22894.0636,0.978079689
ERCOT,22890.8434,0.978193858
ERCOT,22888.60342,0.978308026
ERCOT,22868.80762,0.978422194
ERCOT,22864.682,0.978536363
ERCOT,22864.3981,0.978650531
ERCOT,22861.1589,0.978764699
ERCOT,22856.86566,0.978878867
ERCOT,22852.1876,0.978993036
ERCOT,22850.99733,0.979107204
ERCOT,22841.9757,0.979221372
ERCOT,22841.8408,0.979335541
ERCOT,22840.03906,0.979449709
ERCOT,22835.3011,0.979563877
ERCOT,22828.3916,0.979678045
ERCOT,22822.74546,0.979792214
ERCOT,22816.2408,0.979906382
ERCOT,22813.05119,0.98002055
ERCOT,22811.977,0.980134719
ERCOT,22798.1903,0.980248887
ERCOT,22795.478,0.980363055
ERCOT,22793.46244,0.980477223
ERCOT,22789.5379,0.980591392
ERCOT,22787.4536,0.98070556
ERCOT,22767.58263,0.980819728
ERCOT,22764.3893,0.980933897
ERCOT,22757.4852,0.981048065
ERCOT,22756.50596,0.981162233
ERCOT,22754.66814,0.981276401
ERCOT,22734.0319,0.98139057
ERCOT,22729.64504,0.981504738
ERCOT,22725.5974,0.981618906
ERCOT,22722.90175,0.981733075
ERCOT,22713.389,0.981847243
ERCOT,22708.9183,0.981961411
ERCOT,22704.30851,0.982075579
ERCOT,22702.09432,0.982189748
ERCOT,22701.1665,0.982303916
ERCOT,22698.54269,0.982418084
ERCOT,22693.9169,0.982532253
ERCOT,22685.0562,0.982646421
ERCOT,22684.67594,0.982760589
ERCOT,22680.9882,0.982874757
ERCOT,22680.3382,0.982988926
ERCOT,22675.5568,0.983103094
ERCOT,22674.1857,0.983217262
ERCOT,22665.9578,0.983331431
ERCOT,22660.9724,0.983445599
ERCOT,22645.7372,0.983559767
ERCOT,22645.58902,0.983673935
ERCOT,22640.73,0.983788104
ERCOT,22639.82764,0.983902272
ERCOT,22636.036,0.98401644
ERCOT,22631.54809,0.984130609
ERCOT,22622.5689,0.984244777
ERCOT,22618.41884,0.984358945
ERCOT,22617.6476,0.984473113
ERCOT,22605.28709,0.984587282
ERCOT,22604.45719,0.98470145
ERCOT,22603.75216,0.984815618
ERCOT,22603.48983,0.984929787
ERCOT,22594.7748,0.985043955
ERCOT,22589.7378,0.985158123
ERCOT,22581.6241,0.985272291
ERCOT,22577.67593,0.98538646
ERCOT,22575.3534,0.985500628
ERCOT,22545.96827,0.985614796
ERCOT,22545.13834,0.985728964
ERCOT,22545.1165,0.985843133
ERCOT,22540.70721,0.985957301
ERCOT,22531.4637,0.986071469
ERCOT,22529.70016,0.986185638
ERCOT,22521.2175,0.986299806
ERCOT,22518.0847,0.986413974
ERCOT,22517.2265,0.986528142
ERCOT,22510.28222,0.986642311
ERCOT,22508.95688,0.986756479
ERCOT,22506.65678,0.986870647
ERCOT,22503.62813,0.986984816
ERCOT,22503.14511,0.987098984
ERCOT,22498.91654,0.987213152
ERCOT,22498.68899,0.98732732
ERCOT,22498.4964,0.987441489
ERCOT,22492.82959,0.987555657
ERCOT,22491.1477,0.987669825
ERCOT,22490.84594,0.987783994
ERCOT,22490.6116,0.987898162
ERCOT,22487.9015,0.98801233
ERCOT,22480.2158,0.988126498
ERCOT,22464.5426,0.988240667
ERCOT,22458.5137,0.988354835
ERCOT,22456.6523,0.988469003
ERCOT,22450.5513,0.988583172
ERCOT,22433.91314,0.98869734
ERCOT,22432.0854,0.988811508
ERCOT,22426.4615,0.988925676
ERCOT,22424.08619,0.989039845
ERCOT,22423.07286,0.989154013
ERCOT,22417.98654,0.989268181
ERCOT,22417.66125,0.98938235
ERCOT,22416.08063,0.989496518
ERCOT,22412.4423,0.989610686
ERCOT,22405.6818,0.989724854
ERCOT,22400.74692,0.989839023
ERCOT,22397.651,0.989953191
ERCOT,22392.96578,0.990067359
ERCOT,22384.3451,0.990181528
ERCOT,22380.519,0.990295696
ERCOT,22378.0798,0.990409864
ERCOT,22367.91024,0.990524032
ERCOT,22367.34169,0.990638201
ERCOT,22363.45151,0.990752369
ERCOT,22361.3827,0.990866537
ERCOT,22360.9828,0.990980706
ERCOT,22344.2836,0.991094874
ERCOT,22324.1822,0.991209042
ERCOT,22316.1094,0.99132321
ERCOT,22305.6776,0.991437379
ERCOT,22299.93165,0.991551547
ERCOT,22295.4332,0.991665715
ERCOT,22291.0028,0.991779884
ERCOT,22280.5858,0.991894052
ERCOT,22279.70618,0.99200822
ERCOT,22272.71067,0.992122388
ERCOT,22264.4988,0.992236557
ERCOT,22261.9353,0.992350725
ERCOT,22258.54297,0.992464893
ERCOT,22254.3057,0.992579062
ERCOT,22250.89311,0.99269323
ERCOT,22248.5396,0.992807398
ERCOT,22247.86386,0.992921566
ERCOT,22245.8955,0.993035735
ERCOT,22242.7368,0.993149903
ERCOT,22242.0867,0.993264071
ERCOT,22227.59859,0.99337824
ERCOT,22222.35287,0.993492408
ERCOT,22214.01363,0.993606576
